GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JFreeChart,org.jfree.chart.renderer.xy,StackedXYBarRenderer,426,80,78,8,94,25,45,8,4,6
JFreeChart,org.jfree.chart.renderer.xy,XYSplineRenderer.FillType,0,44,0,0,0,5,0,1,0,1
JFreeChart,org.jfree.chart.renderer.xy,StackedXYAreaRenderer.StackedXYAreaRendererState,0,46,0,0,0,16,0,8,0,8
JFreeChart,org.jfree.chart.renderer.xy,XYBarRenderer,982,400,173,37,221,131,110,40,18,27
JFreeChart,org.jfree.chart.renderer.xy,XYAreaRenderer.XYAreaRendererState,0,14,0,0,0,4,0,1,0,1
JFreeChart,org.jfree.chart.renderer.xy,XYLineAndShapeRenderer,235,805,60,76,54,222,59,53,7,37
JFreeChart,org.jfree.chart.renderer.xy,StandardXYBarPainter,197,17,31,3,54,8,19,4,3,3
JFreeChart,org.jfree.data,KeyedObject,24,64,2,8,6,21,3,9,1,6
JFreeChart,org.jfree.data,DefaultKeyedValues2D,50,534,12,56,17,129,14,43,2,21
JFreeChart,org.jfree.data,DefaultKeyedValues,37,462,10,34,9,108,10,34,1,21
JFreeChart,org.jfree.data,KeyedValuesItemKey,85,0,6,0,24,0,9,0,6,0
JFreeChart,org.jfree.data,DataUtils,68,259,12,36,16,64,10,24,2,8
JFreeChart,org.jfree.data,Range,46,421,8,64,7,93,9,50,2,21
JFreeChart,org.jfree.data,RangeType,0,34,0,0,0,4,0,1,0,1
JFreeChart,org.jfree.data,DomainOrder,0,34,0,0,0,4,0,1,0,1
JFreeChart,org.jfree.data,KeyedValueComparator,31,112,7,21,9,34,9,9,2,2
JFreeChart,org.jfree.data,UnknownKeyException,0,4,0,0,0,2,0,1,0,1
JFreeChart,org.jfree.data,KeyedObjects2D,62,554,12,58,17,135,14,43,2,20
JFreeChart,org.jfree.data,DefaultKeyedValue,50,57,9,7,6,19,8,8,2,6
JFreeChart,org.jfree.data,KeyedObjects,97,240,20,24,25,64,18,20,4,12
JFreeChart,org.jfree.data,KeyedValues2DItemKey,148,0,10,0,38,0,13,0,8,0
JFreeChart,org.jfree.data,ComparableObjectSeries,69,361,11,49,19,94,12,38,3,17
JFreeChart,org.jfree.data,ComparableObjectItem,8,73,2,8,4,20,3,10,1,7
JFreeChart,org.jfree.data,KeyToGroupMap,64,261,9,33,17,77,9,25,2,11
JFreeChart,org.jfree.data,KeyedValueComparatorType,0,24,0,0,0,3,0,1,0,1
JFreeChart,org.jfree.chart.ui,Layer,0,24,0,0,0,3,0,1,0,1
JFreeChart,org.jfree.chart.ui,LCBLayout,524,0,40,0,82,0,28,0,8,0
JFreeChart,org.jfree.chart.ui,StrokeChooserPanel,66,0,2,0,15,0,5,0,4,0
JFreeChart,org.jfree.chart.ui,TextAnchor,8,268,22,38,0,24,21,18,0,9
JFreeChart,org.jfree.chart.ui,UIUtils,203,0,6,0,47,0,12,0,9,0
JFreeChart,org.jfree.chart.ui,Size2D,59,20,8,0,16,8,9,4,5,4
JFreeChart,org.jfree.chart.ui,FontDisplayField,46,0,2,0,13,0,6,0,5,0
JFreeChart,org.jfree.chart.ui,StrokeSample,168,0,4,0,37,0,8,0,6,0
JFreeChart,org.jfree.chart.ui,Align,81,0,12,0,18,0,7,0,1,0
JFreeChart,org.jfree.chart.ui,StandardGradientPaintTransformer,121,45,10,8,25,16,8,8,2,5
JFreeChart,org.jfree.chart.ui,RectangleAnchor,153,192,23,13,21,32,15,6,0,3
JFreeChart,org.jfree.chart.ui,VerticalAlignment,0,34,0,0,0,4,0,1,0,1
JFreeChart,org.jfree.chart.ui,NumberCellRenderer,34,0,4,0,12,0,4,0,2,0
JFreeChart,org.jfree.chart.ui,PaintSample,90,0,0,0,22,0,5,0,5,0
JFreeChart,org.jfree.chart.ui,RectangleEdge,24,74,9,9,9,10,9,8,1,4
JFreeChart,org.jfree.chart.ui,GradientPaintTransformType,0,44,0,0,0,5,0,1,0,1
JFreeChart,org.jfree.chart.ui,HorizontalAlignment,0,34,0,0,0,4,0,1,0,1
JFreeChart,org.jfree.chart.ui,ApplicationFrame,22,0,2,0,13,0,9,0,8,0
JFreeChart,org.jfree.chart.ui,LengthAdjustmentType,0,34,0,0,0,4,0,1,0,1
JFreeChart,org.jfree.chart.ui,RectangleInsets,400,315,42,22,70,81,36,26,7,23
JFreeChart,org.jfree.chart.ui,FontChooserPanel,337,0,20,0,71,0,17,0,7,0
JFreeChart,org.jfree.chart.text,TextBox,179,310,30,16,43,78,35,13,13,12
JFreeChart,org.jfree.chart.text,AttributedStringUtils,6,74,4,14,2,24,4,6,0,1
JFreeChart,org.jfree.chart.text,TextUtils,294,808,55,69,69,189,53,32,8,15
JFreeChart,org.jfree.chart.text,TextFragment,68,200,17,15,16,52,16,16,2,14
JFreeChart,org.jfree.chart.text,TextBlock,41,307,20,28,9,68,18,20,2,12
JFreeChart,org.jfree.chart.text,TextLine,57,219,12,16,15,61,13,14,2,11
JFreeChart,org.jfree.chart.text,TextBlockAnchor,0,94,0,0,0,10,0,1,0,1
JFreeChart,org.jfree.chart.text,G2TextMeasurer,0,25,0,0,0,7,0,2,0,2
JFreeChart,org.jfree.data.function,LineFunction2D,4,59,2,4,2,17,2,7,0,6
JFreeChart,org.jfree.data.function,NormalDistributionFunction2D,26,70,3,5,5,19,4,6,1,5
JFreeChart,org.jfree.data.function,PowerFunction2D,12,51,2,4,3,16,3,6,1,5
JFreeChart,org.jfree.data.function,PolynomialFunction2D,27,38,3,1,5,10,3,5,1,5
JFreeChart,org.jfree.data.json.impl,JSONArray,107,0,16,0,41,0,14,0,6,0
JFreeChart,org.jfree.data.json.impl,JSONValue,323,0,81,0,95,0,49,0,5,0
JFreeChart,org.jfree.data.json.impl,JSONObject,157,0,14,0,49,0,15,0,8,0
JFreeChart,org.jfree.data.xy,DefaultTableXYDataset,115,539,19,47,28,141,23,46,9,27
JFreeChart,org.jfree.data.xy,VectorSeries,16,58,0,0,4,16,2,8,2,8
JFreeChart,org.jfree.data.xy,XYBarDataset,100,110,8,6,23,27,16,13,10,12
JFreeChart,org.jfree.data.xy,XYDatasetTableModel,99,0,14,0,32,0,17,0,10,0
JFreeChart,org.jfree.data.xy,XYInterval,4,84,2,12,2,26,2,12,0,7
JFreeChart,org.jfree.data.xy,DefaultHighLowDataset,127,125,12,18,38,33,23,11,16,3
JFreeChart,org.jfree.data.xy,WindDataItem,26,65,7,9,10,18,10,4,3,3
JFreeChart,org.jfree.data.xy,XYIntervalDataItem,10,64,5,5,5,18,5,7,0,7
JFreeChart,org.jfree.data.xy,DefaultWindDataset,109,199,12,18,25,42,15,13,6,7
JFreeChart,org.jfree.data.xy,CategoryTableXYDataset,68,159,6,6,19,44,14,19,10,17
JFreeChart,org.jfree.data.xy,Vector,26,73,2,6,5,19,5,6,3,4
JFreeChart,org.jfree.data.xy,DefaultOHLCDataset,75,121,10,8,22,34,15,14,8,12
JFreeChart,org.jfree.data.xy,YIntervalSeries,0,64,0,0,0,17,0,9,0,9
JFreeChart,org.jfree.data.xy,MatrixSeriesCollection,152,56,10,4,36,19,18,5,11,5
JFreeChart,org.jfree.data.xy,XYDataItem,26,127,4,12,6,39,5,16,1,12
JFreeChart,org.jfree.data.xy,XYIntervalSeries,0,82,0,0,0,21,0,11,0,11
JFreeChart,org.jfree.data.xy,DefaultXYDataset,80,284,10,20,18,58,13,17,4,11
JFreeChart,org.jfree.data.xy,AbstractXYDataset,0,33,1,3,0,12,1,5,0,4
JFreeChart,org.jfree.data.xy,AbstractXYZDataset,14,3,2,0,5,1,2,1,1,1
JFreeChart,org.jfree.data.xy,DefaultXYZDataset,68,360,11,27,15,72,16,20,5,12
JFreeChart,org.jfree.data.xy,VectorSeriesCollection,130,89,5,7,28,27,14,10,10,8
JFreeChart,org.jfree.data.xy,DefaultIntervalXYDataset,74,475,13,23,18,89,20,18,7,13
JFreeChart,org.jfree.data.xy,XYItemKey,139,0,10,0,36,0,13,0,8,0
JFreeChart,org.jfree.data.xy,XYCoordinate,72,75,11,7,17,20,10,7,4,4
JFreeChart,org.jfree.data.xy,XIntervalDataItem,6,44,3,3,3,12,3,5,0,5
JFreeChart,org.jfree.data.xy,XIntervalSeries,0,64,0,0,0,17,0,9,0,9
JFreeChart,org.jfree.data.xy,MatrixSeries,10,147,2,16,3,34,3,17,1,10
JFreeChart,org.jfree.data.xy,IntervalXYDelegate,62,293,11,31,14,83,15,28,4,18
JFreeChart,org.jfree.data.xy,XIntervalSeriesCollection,166,80,5,3,37,24,17,7,14,6
JFreeChart,org.jfree.data.xy,VectorDataItem,24,29,3,1,8,7,5,3,3,3
JFreeChart,org.jfree.data.xy,YWithXInterval,4,56,2,8,2,18,2,8,0,5
JFreeChart,org.jfree.data.xy,YInterval,4,56,2,8,2,18,2,8,0,5
JFreeChart,org.jfree.data.xy,XYIntervalSeriesCollection,75,167,5,7,18,41,10,18,7,15
JFreeChart,org.jfree.data.xy,YIntervalSeriesCollection,85,146,5,3,21,36,10,14,7,13
JFreeChart,org.jfree.data.xy,OHLCDataItem,26,103,7,9,10,25,10,7,3,6
JFreeChart,org.jfree.data.xy,NormalizedMatrixSeries,72,0,0,0,19,0,6,0,6,0
JFreeChart,org.jfree.data.xy,YIntervalDataItem,6,44,3,3,3,12,3,5,0,5
JFreeChart,org.jfree.data.xy,XYSeriesCollection,110,598,20,62,32,158,17,61,3,34
JFreeChart,org.jfree.data.xy,AbstractIntervalXYDataset,0,59,2,6,0,21,2,7,0,5
JFreeChart,org.jfree.data.xy,XYSeries,108,880,23,101,28,226,26,81,5,40
JFreeChart,org.jfree.data.statistics,HistogramType,0,34,0,0,0,4,0,1,0,1
JFreeChart,org.jfree.data.statistics,DefaultMultiValueCategoryDataset,110,262,22,26,32,65,24,20,9,11
JFreeChart,org.jfree.data.statistics,BoxAndWhiskerCalculator,35,237,12,22,8,61,9,13,1,4
JFreeChart,org.jfree.data.statistics,DefaultBoxAndWhiskerXYDataset,95,318,18,24,23,95,24,25,7,21
JFreeChart,org.jfree.data.statistics,MeanAndStandardDeviation,39,77,3,9,6,25,5,10,2,7
JFreeChart,org.jfree.data.statistics,Statistics,276,396,25,43,50,98,19,29,4,10
JFreeChart,org.jfree.data.statistics,SimpleHistogramBin,92,197,15,39,16,54,12,27,1,11
JFreeChart,org.jfree.data.statistics,DefaultStatisticalCategoryDataset,77,648,21,91,28,167,27,59,8,22
JFreeChart,org.jfree.data.statistics,DefaultBoxAndWhiskerCategoryDataset,129,598,36,54,45,170,43,47,11,34
JFreeChart,org.jfree.data.statistics,HistogramBin,62,81,10,10,10,20,12,7,2,7
JFreeChart,org.jfree.data.statistics,SimpleHistogramDataset,180,179,15,17,39,48,31,13,18,10
JFreeChart,org.jfree.data.statistics,HistogramDataset,114,396,13,33,26,86,18,27,7,15
JFreeChart,org.jfree.data.statistics,BoxAndWhiskerItem,126,150,10,14,22,41,12,14,2,12
JFreeChart,org.jfree.data.statistics,Regression,526,432,50,12,82,92,30,8,3,4
JFreeChart,org.jfree.chart.block,RectangleConstraint,27,313,6,22,4,62,7,27,1,19
JFreeChart,org.jfree.chart.block,ColorBlock,47,52,1,5,13,19,5,6,4,4
JFreeChart,org.jfree.chart.block,BorderArrangement,157,1258,30,96,27,204,27,47,1,10
JFreeChart,org.jfree.chart.block,EmptyBlock,17,28,0,0,5,8,2,3,2,3
JFreeChart,org.jfree.chart.block,LengthConstraintType,0,34,0,0,0,4,0,1,0,1
JFreeChart,org.jfree.chart.block,GridArrangement,63,587,15,59,20,126,15,36,1,13
JFreeChart,org.jfree.chart.block,LabelBlock,116,213,11,17,30,63,18,19,11,12
JFreeChart,org.jfree.chart.block,BlockBorder,73,142,6,10,15,41,9,11,3,9
JFreeChart,org.jfree.chart.block,ColumnArrangement,422,64,50,12,89,23,32,10,7,4
JFreeChart,org.jfree.chart.block,BlockParams,14,19,0,0,6,8,4,3,4,3
JFreeChart,org.jfree.chart.block,FlowArrangement,179,368,30,34,38,85,25,21,4,10
JFreeChart,org.jfree.chart.block,LineBorder,157,95,13,9,37,29,11,9,4,5
JFreeChart,org.jfree.chart.block,BlockContainer,14,205,3,19,5,62,5,20,2,12
JFreeChart,org.jfree.chart.block,AbstractBlock,81,412,4,30,16,120,12,42,8,29
JFreeChart,org.jfree.chart.block,CenterArrangement,255,53,34,2,58,13,27,4,9,4
JFreeChart,org.jfree.chart.block,BlockResult,0,13,0,0,0,6,0,3,0,3
JFreeChart,org.jfree.chart.plot.dial,StandardDialRange,173,216,11,13,43,54,21,13,12,10
JFreeChart,org.jfree.chart.plot.dial,StandardDialScale,422,559,29,41,95,142,46,38,27,22
JFreeChart,org.jfree.chart.plot.dial,DialPointer.Pin,66,111,2,6,16,34,5,10,3,8
JFreeChart,org.jfree.chart.plot.dial,StandardDialFrame,102,194,2,12,24,53,9,15,7,10
JFreeChart,org.jfree.chart.plot.dial,DialPointer.Pointer,222,100,3,7,51,32,9,9,6,7
JFreeChart,org.jfree.chart.plot.dial,DialValueIndicator,272,425,11,29,72,116,28,32,21,19
JFreeChart,org.jfree.chart.plot.dial,DialPointer,38,47,3,5,14,15,9,5,6,4
JFreeChart,org.jfree.chart.plot.dial,DialBackground,28,114,2,8,9,36,5,13,4,9
JFreeChart,org.jfree.chart.plot.dial,DialPlot,485,377,53,29,125,105,55,27,25,16
JFreeChart,org.jfree.chart.plot.dial,DialLayerChangeEvent,3,7,0,0,1,3,1,1,1,1
JFreeChart,org.jfree.chart.plot.dial,ArcDialFrame,231,316,3,19,47,80,14,22,11,14
JFreeChart,org.jfree.chart.plot.dial,DialTextAnnotation,85,234,4,14,23,60,13,16,9,11
JFreeChart,org.jfree.chart.plot.dial,DialCap,59,179,2,12,16,51,8,15,6,10
JFreeChart,org.jfree.chart.plot.dial,AbstractDialLayer,24,98,3,7,9,25,6,10,3,8
JFreeChart,org.jfree.data.resources,DataPackageResources_fr,35,0,0,0,3,0,3,0,3,0
JFreeChart,org.jfree.data.resources,DataPackageResources_es,35,0,0,0,3,0,3,0,3,0
JFreeChart,org.jfree.data.resources,DataPackageResources_de,35,0,0,0,3,0,3,0,3,0
JFreeChart,org.jfree.data.resources,DataPackageResources,0,35,0,0,0,3,0,3,0,3
JFreeChart,org.jfree.data.resources,DataPackageResources_ru,35,0,0,0,3,0,3,0,3,0
JFreeChart,org.jfree.data.resources,DataPackageResources_pl,35,0,0,0,3,0,3,0,3,0
JFreeChart,org.jfree.chart.annotations,XYDataImageAnnotation,289,0,26,0,75,0,29,0,16,0
JFreeChart,org.jfree.chart.annotations,XYTitleAnnotation,126,310,23,21,37,73,28,9,9,6
JFreeChart,org.jfree.chart.annotations,CategoryLineAnnotation,133,252,6,14,31,75,7,22,3,16
JFreeChart,org.jfree.chart.annotations,XYDrawableAnnotation,136,155,8,14,23,37,7,10,1,5
JFreeChart,org.jfree.chart.annotations,XYBoxAnnotation,49,276,12,18,12,66,14,10,2,7
JFreeChart,org.jfree.chart.annotations,CategoryPointerAnnotation,263,303,4,20,57,83,12,23,9,14
JFreeChart,org.jfree.chart.annotations,XYTextAnnotation,57,486,6,32,19,141,12,39,6,26
JFreeChart,org.jfree.chart.annotations,CategoryTextAnnotation,96,129,6,10,23,39,5,14,1,10
JFreeChart,org.jfree.chart.annotations,XYPointerAnnotation,311,300,12,18,67,81,16,22,9,14
JFreeChart,org.jfree.chart.annotations,XYPolygonAnnotation,212,144,21,13,45,39,20,10,7,6
JFreeChart,org.jfree.chart.annotations,XYImageAnnotation,231,0,22,0,67,0,23,0,12,0
JFreeChart,org.jfree.chart.annotations,XYLineAnnotation,157,171,14,14,36,44,11,11,2,6
JFreeChart,org.jfree.chart.annotations,TextAnnotation,4,239,2,14,2,74,2,24,0,18
JFreeChart,org.jfree.chart.annotations,XYShapeAnnotation,193,145,14,12,44,40,12,10,3,6
JFreeChart,org.jfree.chart.annotations,AbstractXYAnnotation,61,41,11,5,20,14,11,5,3,5
JFreeChart,org.jfree.chart.annotations,AbstractAnnotation,21,83,4,4,7,24,6,9,3,8
JFreeChart,org.jfree.chart.event,ChartProgressEventType,0,24,0,0,0,3,0,1,0,1
JFreeChart,org.jfree.chart.event,OverlayChangeEvent,0,4,0,0,0,2,0,1,0,1
JFreeChart,org.jfree.chart.event,ChartChangeEventType,0,34,0,0,0,4,0,1,0,1
JFreeChart,org.jfree.chart.event,PlotChangeEvent,3,7,0,0,1,3,1,1,1,1
JFreeChart,org.jfree.chart.event,MarkerChangeEvent,0,10,0,0,0,4,0,2,0,2
JFreeChart,org.jfree.chart.event,TitleChangeEvent,3,7,0,0,1,3,1,1,1,1
JFreeChart,org.jfree.chart.event,AnnotationChangeEvent,3,10,0,0,1,4,1,1,1,1
JFreeChart,org.jfree.chart.event,AxisChangeEvent,0,10,0,0,0,4,0,2,0,2
JFreeChart,org.jfree.chart.event,ChartChangeEvent,12,30,0,0,4,12,3,4,3,4
JFreeChart,org.jfree.chart.event,RendererChangeEvent,0,21,0,0,0,8,0,4,0,4
JFreeChart,org.jfree.chart.event,ChartProgressEvent,24,16,0,0,10,6,6,1,6,1
